DATE,INDEX,EXPIRYDATE,DAY,RANGE_USED,REF_PRICE,UPPER_RANGE,LOWER_RANGE,ENTRY_TIME,EXIT_TIME,INDEX_ENTRY,INDEX_EXIT,STRIKE,TYPE,ENTRY_PRICE,EXIT_PRICE,QTY,PNL,EXIT_REASON,INDEX_PRICE
2022-02-07,NIFTY,2022-02-10,Monday,77.4,17291.5,17368.9,,12:04,15:20,17291.5,,17300,CE,131.2,86.15,-1,45.049995,EOD,
2022-02-07,NIFTY,2022-02-10,Monday,77.4,,,17214.1,12:04,13:40,17291.5,17214.05,17300,PE,141.8,177.3,-1,-35.5,LOWER_BREACH,17291.5
2022-02-07,NIFTY,2022-02-10,Monday,77.4,17214.05,17291.45,,13:40,15:20,17214.05,,17200,CE,148.55,132.2,-1,16.350006,EOD,
2022-02-07,NIFTY,2022-02-10,Monday,77.4,,,17136.649999999998,13:40,13:58,17214.05,17133.3,17200,PE,126.8,184.05,-1,-57.25,LOWER_BREACH,17214.05
2022-02-07,NIFTY,2022-02-10,Monday,77.4,,17210.7,,13:58,14:31,17133.3,17214.15,17150,CE,147.6,175.95,-1,-28.34999,UPPER_BREACH,17133.3
2022-02-07,NIFTY,2022-02-10,Monday,77.4,17133.3,,17055.899999999998,13:58,15:20,17133.3,,17150,PE,158.0,119.6,-1,38.4,EOD,
2022-02-07,NIFTY,2022-02-10,Monday,77.4,17214.15,17291.550000000003,,14:31,15:20,17214.15,,17200,CE,147.0,132.2,-1,14.800003,EOD,
2022-02-07,NIFTY,2022-02-10,Monday,77.4,17214.15,,17136.75,14:31,15:20,17214.15,,17200,PE,133.05,141.55,-1,-8.5,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17277.1,17405.1,,09:20,15:20,17277.1,,17300,CE,106.0,70.1,-1,35.9,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,,,17149.1,09:20,10:30,17277.1,17142.7,17300,PE,132.75,211.5,-1,-78.75,LOWER_BREACH,17277.1
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,,17270.7,,10:30,12:50,17142.7,17271.2,17150,CE,121.9,185.65,-1,-63.749992,UPPER_BREACH,17142.7
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17142.7,,17014.7,10:30,15:20,17142.7,,17150,PE,125.15,58.35,-1,66.8,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17271.2,17399.2,,12:50,15:20,17271.2,,17250,CE,120.45,94.55,-1,25.899994,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,,,17143.2,12:50,13:10,17271.2,17137.25,17250,PE,96.9,179.55,-1,-82.65,LOWER_BREACH,17271.2
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,,17265.25,,13:10,15:02,17137.25,17272.75,17150,CE,110.65,170.7,-1,-60.049995,UPPER_BREACH,17137.25
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17137.25,,17009.25,13:10,15:20,17137.25,,17150,PE,124.15,58.35,-1,65.8,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17272.75,17400.75,,15:02,15:20,17272.75,,17250,CE,106.45,94.55,-1,11.899994,EOD,
2022-02-08,NIFTY,2022-02-10,Tuesday,128.0,17272.75,,17144.75,15:02,15:20,17272.75,,17250,PE,90.8,96.9,-1,-6.0999985,EOD,
2022-02-09,NIFTY,2022-02-10,Wednesday,83.8,17390.1,17473.899999999998,,09:20,15:20,17390.1,,17400,CE,71.0,103.05,-1,-32.050003,EOD,
2022-02-09,NIFTY,2022-02-10,Wednesday,83.8,17390.1,,17306.3,09:20,15:20,17390.1,,17400,PE,88.4,29.95,-1,58.45,EOD,
2022-02-10,NIFTY,2022-02-10,Thursday,79.9,,17581.100000000002,,09:20,10:42,17501.2,17581.15,17500,CE,52.9,88.05,-1,-35.15,UPPER_BREACH,17501.2
2022-02-10,NIFTY,2022-02-10,Thursday,79.9,17501.2,,17421.3,09:20,15:20,17501.2,,17500,PE,51.3,0.1,-1,51.2,EOD,
2022-02-10,NIFTY,2022-02-10,Thursday,79.9,17581.15,17661.050000000003,,10:42,15:20,17581.15,,17600,CE,23.65,9.15,-1,14.5,EOD,
2022-02-10,NIFTY,2022-02-10,Thursday,79.9,17581.15,,17501.25,10:42,15:20,17581.15,,17600,PE,48.95,0.9,-1,48.05,EOD,
2022-02-11,NIFTY,2022-02-17,Friday,85.3,17431.65,17516.95,,09:20,15:20,17431.65,,17450,CE,139.7,102.7,-1,37.0,EOD,
2022-02-11,NIFTY,2022-02-17,Friday,85.3,,,17346.350000000002,09:20,09:55,17431.65,17344.25,17450,PE,158.4,213.15,-1,-54.75,LOWER_BREACH,17431.65
2022-02-11,NIFTY,2022-02-17,Friday,85.3,,17429.55,,09:55,13:37,17344.25,17434.15,17350,CE,147.0,191.95,-1,-44.949997,UPPER_BREACH,17344.25
2022-02-11,NIFTY,2022-02-17,Friday,85.3,17344.25,,17258.95,09:55,15:20,17344.25,,17350,PE,159.05,146.9,-1,12.150009,EOD,
2022-02-11,NIFTY,2022-02-17,Friday,85.3,17434.15,17519.45,,13:37,15:20,17434.15,,17450,CE,135.0,102.7,-1,32.300003,EOD,
2022-02-11,NIFTY,2022-02-17,Friday,85.3,,,17348.850000000002,13:37,14:51,17434.15,17348.55,17450,PE,155.75,205.5,-1,-49.75,LOWER_BREACH,17434.15
2022-02-11,NIFTY,2022-02-17,Friday,85.3,17348.55,17433.85,,14:51,15:20,17348.55,,17350,CE,145.8,151.0,-1,-5.199997,EOD,
2022-02-11,NIFTY,2022-02-17,Friday,85.3,17348.55,,17263.25,14:51,15:20,17348.55,,17350,PE,152.15,146.9,-1,5.25,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,,17024.050000000003,,09:20,09:57,16946.65,17027.0,16950,CE,217.4,225.85,-1,-8.450012,UPPER_BREACH,16946.65
2022-02-14,NIFTY,2022-02-17,Monday,77.4,,,16869.25,09:20,15:06,16946.65,16868.85,16950,PE,206.8,210.85,-1,-4.050003,LOWER_BREACH,16946.65
2022-02-14,NIFTY,2022-02-17,Monday,77.4,17027.0,17104.4,,09:57,15:20,17027.0,,17050,CE,168.4,79.7,-1,88.7,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,,,16949.6,09:57,14:10,17027.0,16941.05,17050,PE,193.8,234.3,-1,-40.5,LOWER_BREACH,17027.0
2022-02-14,NIFTY,2022-02-17,Monday,77.4,16941.05,17018.45,,14:10,15:20,16941.05,,16950,CE,162.05,119.7,-1,42.350006,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,,,16863.649999999998,14:10,15:07,16941.05,16852.55,16950,PE,182.6,223.0,-1,-40.399994,LOWER_BREACH,16941.05
2022-02-14,NIFTY,2022-02-17,Monday,77.4,16868.85,16946.25,,15:06,15:20,16868.85,,16850,CE,185.6,169.3,-1,16.300003,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,16868.85,,16791.449999999997,15:06,15:20,16868.85,,16850,PE,164.25,179.75,-1,-15.5,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,16852.55,16929.95,,15:07,15:20,16852.55,,16850,CE,176.0,169.3,-1,6.699997,EOD,
2022-02-14,NIFTY,2022-02-17,Monday,77.4,16852.55,,16775.149999999998,15:07,15:20,16852.55,,16850,PE,174.8,179.75,-1,-4.949997,EOD,
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,,17111.15,,09:20,13:02,16983.15,17116.25,17000,CE,134.0,211.25,-1,-77.25,UPPER_BREACH,16983.15
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,,,16855.15,09:20,10:03,16983.15,16852.25,17000,PE,166.9,226.65,-1,-59.75,LOWER_BREACH,16983.15
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,,16980.25,,10:03,11:32,16852.25,16984.9,16850,CE,150.65,218.05,-1,-67.40001,UPPER_BREACH,16852.25
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,16852.25,,16724.25,10:03,15:20,16852.25,,16850,PE,147.05,16.75,-1,130.3,EOD,
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,,17112.9,,11:32,13:02,16984.9,17116.25,17000,CE,123.5,211.25,-1,-87.75,UPPER_BREACH,16984.9
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,16984.9,,16856.9,11:32,15:20,16984.9,,17000,PE,142.5,25.9,-1,116.6,EOD,
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,,17244.25,,13:02,14:01,17116.25,17248.4,17100,CE,148.0,228.75,-1,-80.75,UPPER_BREACH,17116.25
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,17116.25,,16988.25,13:02,15:20,17116.25,,17100,PE,126.0,36.45,-1,89.55,EOD,
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,17248.4,17376.4,,14:01,15:20,17248.4,,17250,CE,134.25,198.35,-1,-64.100006,EOD,
2022-02-15,NIFTY,2022-02-17,Tuesday,128.0,17248.4,,17120.4,14:01,15:20,17248.4,,17250,PE,128.6,67.05,-1,61.550003,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17411.95,17495.75,,09:20,15:20,17411.95,,17400,CE,105.45,41.15,-1,64.299995,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,,17328.15,09:20,09:25,17411.95,17325.35,17400,PE,95.0,146.3,-1,-51.300003,LOWER_BREACH,17411.95
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,17409.149999999998,,09:25,09:31,17325.35,17411.35,17350,CE,97.4,129.05,-1,-31.650002,UPPER_BREACH,17325.35
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17325.35,,17241.55,09:25,15:20,17325.35,,17350,PE,118.5,97.05,-1,21.449997,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17411.35,17495.149999999998,,09:31,15:20,17411.35,,17400,CE,100.0,41.15,-1,58.85,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,,17327.55,09:31,09:55,17411.35,17317.15,17400,PE,89.85,152.0,-1,-62.15,LOWER_BREACH,17411.35
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,17400.95,,09:55,12:36,17317.15,17402.8,17300,CE,109.0,163.75,-1,-54.75,UPPER_BREACH,17317.15
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17317.15,,17233.350000000002,09:55,15:20,17317.15,,17300,PE,97.05,72.4,-1,24.650002,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,17486.6,,12:36,13:53,17402.8,17487.1,17400,CE,99.0,137.25,-1,-38.25,UPPER_BREACH,17402.8
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,,17319.0,12:36,14:53,17402.8,17309.95,17400,PE,83.6,141.05,-1,-57.450005,LOWER_BREACH,17402.8
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17487.1,17570.899999999998,,13:53,15:20,17487.1,,17500,CE,76.4,16.75,-1,59.65,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,,,17403.3,13:53,14:41,17487.1,17373.75,17500,PE,78.2,154.4,-1,-76.2,LOWER_BREACH,17487.1
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17373.75,17457.55,,14:41,15:20,17373.75,,17350,CE,91.2,61.4,-1,29.799995,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17373.75,,17289.95,14:41,15:20,17373.75,,17350,PE,67.45,97.05,-1,-29.600006,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17309.95,17393.75,,14:53,15:20,17309.95,,17300,CE,94.2,86.4,-1,7.7999954,EOD,
2022-02-16,NIFTY,2022-02-17,Wednesday,83.8,17309.95,,17226.15,14:53,15:20,17309.95,,17300,PE,85.1,72.4,-1,12.699997,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17422.8,17502.7,,09:20,15:20,17422.8,,17400,CE,63.35,0.05,-1,63.3,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,,17342.899999999998,09:20,09:31,17422.8,17335.05,17400,PE,45.2,103.3,-1,-58.100002,LOWER_BREACH,17422.8
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,17414.95,,09:31,12:36,17335.05,17415.45,17350,CE,56.55,87.15,-1,-30.600002,UPPER_BREACH,17335.05
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,,17255.149999999998,09:31,10:30,17335.05,17250.05,17350,PE,72.1,132.65,-1,-60.549995,LOWER_BREACH,17335.05
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,17329.95,,10:30,10:47,17250.05,17331.7,17250,CE,63.35,113.5,-1,-50.15,UPPER_BREACH,17250.05
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17250.05,,17170.149999999998,10:30,15:20,17250.05,,17250,PE,71.35,0.3,-1,71.049995,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,17411.600000000002,,10:47,12:36,17331.7,17415.45,17350,CE,50.5,87.15,-1,-36.65,UPPER_BREACH,17331.7
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17331.7,,17251.8,10:47,15:20,17331.7,,17350,PE,66.1,46.95,-1,19.149998,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17415.45,17495.350000000002,,12:36,15:20,17415.45,,17400,CE,51.3,0.05,-1,51.25,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,,,17335.55,12:36,14:15,17415.45,17329.7,17400,PE,34.35,79.1,-1,-44.75,LOWER_BREACH,17415.45
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17329.7,17409.600000000002,,14:15,15:20,17329.7,,17350,CE,21.0,0.05,-1,20.95,EOD,
2022-02-17,NIFTY,2022-02-17,Thursday,79.9,17329.7,,17249.8,14:15,15:20,17329.7,,17350,PE,44.1,46.95,-1,-2.8500023,EOD,
2022-02-18,NIFTY,2022-02-24,Friday,85.3,,17353.85,,09:20,12:19,17268.55,17354.1,17250,CE,238.0,257.05,-1,-19.049988,UPPER_BREACH,17268.55
2022-02-18,NIFTY,2022-02-24,Friday,85.3,17268.55,,17183.25,09:20,15:20,17268.55,,17250,PE,210.5,187.1,-1,23.399994,EOD,
2022-02-18,NIFTY,2022-02-24,Friday,85.3,17354.1,17439.399999999998,,12:19,15:20,17354.1,,17350,CE,195.75,152.05,-1,43.699997,EOD,
2022-02-18,NIFTY,2022-02-24,Friday,85.3,,,17268.8,12:19,14:25,17354.1,17263.7,17350,PE,183.6,239.5,-1,-55.899994,LOWER_BREACH,17354.1
2022-02-18,NIFTY,2022-02-24,Friday,85.3,17263.7,17349.0,,14:25,15:20,17263.7,,17250,CE,211.0,205.75,-1,5.25,EOD,
2022-02-18,NIFTY,2022-02-24,Friday,85.3,17263.7,,17178.4,14:25,15:20,17263.7,,17250,PE,193.25,187.1,-1,6.149994,EOD,
2022-02-21,NIFTY,2022-02-24,Monday,77.4,,17234.300000000003,,09:20,11:16,17156.9,17235.75,17150,CE,194.0,210.0,-1,-16.0,UPPER_BREACH,17156.9
2022-02-21,NIFTY,2022-02-24,Monday,77.4,17156.9,,17079.5,09:20,15:20,17156.9,,17150,PE,175.25,125.15,-1,50.1,EOD,
2022-02-21,NIFTY,2022-02-24,Monday,77.4,,17313.15,,11:16,12:11,17235.75,17313.95,17250,CE,151.5,201.05,-1,-49.550003,UPPER_BREACH,17235.75
2022-02-21,NIFTY,2022-02-24,Monday,77.4,17235.75,,17158.35,11:16,15:20,17235.75,,17250,PE,163.5,168.6,-1,-5.100006,EOD,
2022-02-21,NIFTY,2022-02-24,Monday,77.4,17313.95,17391.350000000002,,12:11,15:20,17313.95,,17300,CE,171.25,102.3,-1,68.95,EOD,
2022-02-21,NIFTY,2022-02-24,Monday,77.4,,,17236.55,12:11,14:14,17313.95,17235.05,17300,PE,152.4,188.25,-1,-35.850006,LOWER_BREACH,17313.95
2022-02-21,NIFTY,2022-02-24,Monday,77.4,17235.05,17312.45,,14:14,15:20,17235.05,,17250,CE,147.65,125.85,-1,21.799995,EOD,
2022-02-21,NIFTY,2022-02-24,Monday,77.4,17235.05,,17157.649999999998,14:14,15:20,17235.05,,17250,PE,162.35,168.6,-1,-6.25,EOD,
2022-02-22,NIFTY,2022-02-24,Tuesday,128.0,,17047.65,,09:20,14:11,16919.65,17059.6,16900,CE,186.5,233.65,-1,-47.149994,UPPER_BREACH,16919.65
2022-02-22,NIFTY,2022-02-24,Tuesday,128.0,16919.65,,16791.65,09:20,15:20,16919.65,,16900,PE,162.65,76.25,-1,86.399994,EOD,
2022-02-22,NIFTY,2022-02-24,Tuesday,128.0,17059.6,17187.6,,14:11,15:20,17059.6,,17050,CE,137.35,153.45,-1,-16.09999,EOD,
2022-02-22,NIFTY,2022-02-24,Tuesday,128.0,17059.6,,16931.6,14:11,15:20,17059.6,,17050,PE,138.85,124.25,-1,14.600006,EOD,
2022-02-23,NIFTY,2022-02-24,Wednesday,83.8,17186.0,17269.8,,09:20,15:20,17186.0,,17200,CE,101.4,27.95,-1,73.45,EOD,
2022-02-23,NIFTY,2022-02-24,Wednesday,83.8,,,17102.2,09:20,15:03,17186.0,17099.3,17200,PE,114.55,137.25,-1,-22.699997,LOWER_BREACH,17186.0
2022-02-23,NIFTY,2022-02-24,Wednesday,83.8,17099.3,17183.1,,15:03,15:20,17099.3,,17100,CE,86.15,59.5,-1,26.650002,EOD,
2022-02-23,NIFTY,2022-02-24,Wednesday,83.8,17099.3,,17015.5,15:03,15:20,17099.3,,17100,PE,81.0,108.5,-1,-27.5,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16672.1,16752.0,,09:20,15:20,16672.1,,16650,CE,125.0,0.1,-1,124.9,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16592.199999999997,09:20,09:42,16672.1,16585.75,16650,PE,98.9,117.25,-1,-18.349998,LOWER_BREACH,16672.1
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16585.75,16665.65,,09:42,15:20,16585.75,,16600,CE,85.7,0.1,-1,85.6,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16505.85,09:42,09:47,16585.75,16478.05,16600,PE,91.3,171.05,-1,-79.75,LOWER_BREACH,16585.75
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,16557.95,,09:47,10:07,16478.05,16558.45,16500,CE,94.45,121.8,-1,-27.350006,UPPER_BREACH,16478.05
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16398.149999999998,09:47,14:29,16478.05,16396.7,16500,PE,111.6,102.35,-1,9.25,LOWER_BREACH,16478.05
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,16638.350000000002,,10:07,11:34,16558.45,16644.25,16550,CE,92.25,128.8,-1,-36.550003,UPPER_BREACH,16558.45
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16478.55,10:07,12:49,16558.45,16475.25,16550,PE,84.05,106.0,-1,-21.949997,LOWER_BREACH,16558.45
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16644.25,16724.15,,11:34,15:20,16644.25,,16650,CE,64.55,0.1,-1,64.450005,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16564.35,11:34,12:01,16644.25,16559.2,16650,PE,73.4,123.85,-1,-50.449997,LOWER_BREACH,16644.25
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16559.2,16639.100000000002,,12:01,15:20,16559.2,,16550,CE,74.25,0.15,-1,74.1,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16479.3,12:01,12:49,16559.2,16475.25,16550,PE,68.0,106.0,-1,-38.0,LOWER_BREACH,16559.2
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16475.25,16555.15,,12:49,15:20,16475.25,,16500,CE,49.8,0.2,-1,49.6,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16395.35,12:49,14:32,16475.25,16393.3,16500,PE,76.55,103.4,-1,-26.849998,LOWER_BREACH,16475.25
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16396.7,16476.600000000002,,14:29,15:20,16396.7,,16400,CE,44.5,0.05,-1,44.45,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16316.800000000001,14:29,15:01,16396.7,16303.85,16400,PE,38.0,85.7,-1,-47.699997,LOWER_BREACH,16396.7
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16393.3,16473.2,,14:32,15:20,16393.3,,16400,CE,42.8,0.05,-1,42.75,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16313.4,14:32,15:01,16393.3,16303.85,16400,PE,37.7,85.7,-1,-47.999996,LOWER_BREACH,16393.3
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16303.85,16383.75,,15:01,15:20,16303.85,,16300,CE,27.6,0.2,-1,27.4,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,,,16223.95,15:01,15:07,16303.85,16222.05,16300,PE,12.0,69.75,-1,-57.75,LOWER_BREACH,16303.85
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16222.05,16301.949999999999,,15:07,15:20,16222.05,,16200,CE,46.1,44.65,-1,1.449997,EOD,
2022-02-24,NIFTY,2022-02-24,Thursday,79.9,16222.05,,16142.15,15:07,15:20,16222.05,,16200,PE,14.0,2.25,-1,11.75,EOD,
2022-02-25,NIFTY,2022-03-03,Friday,85.3,,16648.6,,09:20,09:47,16563.3,16653.75,16550,CE,261.55,288.95,-1,-27.400024,UPPER_BREACH,16563.3
2022-02-25,NIFTY,2022-03-03,Friday,85.3,16563.3,,16478.0,09:20,15:20,16563.3,,16550,PE,250.35,204.45,-1,45.90001,EOD,
2022-02-25,NIFTY,2022-03-03,Friday,85.3,,16739.05,,09:47,10:47,16653.75,16743.95,16650,CE,227.75,286.2,-1,-58.450012,UPPER_BREACH,16653.75
2022-02-25,NIFTY,2022-03-03,Friday,85.3,16653.75,,16568.45,09:47,15:20,16653.75,,16650,PE,238.5,241.0,-1,-2.5,EOD,
2022-02-25,NIFTY,2022-03-03,Friday,85.3,16743.95,16829.25,,10:47,15:20,16743.95,,16750,CE,226.5,186.35,-1,40.149994,EOD,
2022-02-25,NIFTY,2022-03-03,Friday,85.3,,,16658.65,10:47,12:12,16743.95,16654.05,16750,PE,246.6,285.45,-1,-38.850006,LOWER_BREACH,16743.95
2022-02-25,NIFTY,2022-03-03,Friday,85.3,16654.05,16739.35,,12:12,15:20,16654.05,,16650,CE,233.65,240.7,-1,-7.050003,EOD,
2022-02-25,NIFTY,2022-03-03,Friday,85.3,16654.05,,16568.75,12:12,15:20,16654.05,,16650,PE,239.5,241.0,-1,-1.5,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16539.600000000002,,09:20,10:45,16462.2,16539.9,16450,CE,231.05,287.25,-1,-56.199997,UPPER_BREACH,16462.2
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,,16384.8,09:20,09:26,16462.2,16374.9,16450,PE,229.35,276.45,-1,-47.100006,LOWER_BREACH,16462.2
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16452.3,,09:26,09:45,16374.9,16455.4,16350,CE,256.05,289.8,-1,-33.75,UPPER_BREACH,16374.9
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16374.9,,16297.5,09:26,15:20,16374.9,,16350,PE,233.1,106.95,-1,126.15001,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16532.800000000003,,09:45,10:40,16455.4,16538.2,16450,CE,227.55,287.15,-1,-59.59999,UPPER_BREACH,16455.4
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16455.4,,16378.000000000002,09:45,15:20,16455.4,,16450,PE,231.0,127.0,-1,104.0,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16615.600000000002,,10:40,11:24,16538.2,16620.6,16550,CE,226.0,269.75,-1,-43.75,UPPER_BREACH,16538.2
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16538.2,,16460.8,10:40,15:20,16538.2,,16550,PE,240.85,149.35,-1,91.5,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16617.300000000003,,10:45,11:24,16539.9,16620.6,16550,CE,226.4,269.75,-1,-43.350006,UPPER_BREACH,16539.9
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16539.9,,16462.5,10:45,15:20,16539.9,,16550,PE,238.85,149.35,-1,89.5,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16698.0,,11:24,12:05,16620.6,16707.8,16600,CE,239.4,310.85,-1,-71.45001,UPPER_BREACH,16620.6
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16620.6,,16543.199999999997,11:24,15:20,16620.6,,16600,PE,225.65,161.5,-1,64.149994,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,,16785.2,,12:05,15:02,16707.8,16800.5,16700,CE,249.6,274.45,-1,-24.850006,UPPER_BREACH,16707.8
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16707.8,,16630.399999999998,12:05,15:20,16707.8,,16700,PE,245.8,189.55,-1,56.25,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16800.5,16877.9,,15:02,15:20,16800.5,,16800,CE,211.85,213.8,-1,-1.949997,EOD,
2022-02-28,NIFTY,2022-03-03,Monday,77.4,16800.5,,16723.1,15:02,15:20,16800.5,,16800,PE,221.0,226.0,-1,-5.0,EOD,
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,16613.35,16697.149999999998,,09:20,15:20,16613.35,,16600,CE,192.0,147.85,-1,44.149994,EOD,
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,,,16529.55,09:20,11:55,16613.35,16517.6,16600,PE,200.7,220.0,-1,-19.300003,LOWER_BREACH,16613.35
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,,16601.399999999998,,11:55,15:13,16517.6,16601.65,16500,CE,164.75,204.9,-1,-40.149994,UPPER_BREACH,16517.6
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,16517.6,,16433.8,11:55,15:20,16517.6,,16500,PE,170.1,101.2,-1,68.90001,EOD,
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,16601.65,16685.45,,15:13,15:20,16601.65,,16600,CE,142.35,147.85,-1,-5.5,EOD,
2022-03-02,NIFTY,2022-03-03,Wednesday,83.8,16601.65,,16517.850000000002,15:13,15:20,16601.65,,16600,PE,143.9,135.2,-1,8.699997,EOD,
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,16723.3,16803.2,,09:20,15:20,16723.3,,16700,CE,81.1,0.1,-1,81.0,EOD,
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,,,16643.399999999998,09:20,10:07,16723.3,16629.3,16700,PE,66.2,114.05,-1,-47.850006,LOWER_BREACH,16723.3
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,16629.3,16709.2,,10:07,15:20,16629.3,,16650,CE,61.1,0.15,-1,60.949997,EOD,
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,,,16549.399999999998,10:07,12:34,16629.3,16544.35,16650,PE,85.75,124.4,-1,-38.65,LOWER_BREACH,16629.3
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,16544.35,16624.25,,12:34,15:20,16544.35,,16550,CE,51.65,0.6,-1,51.050003,EOD,
2022-03-03,NIFTY,2022-03-03,Thursday,79.9,,,16464.449999999997,12:34,15:09,16544.35,16461.6,16550,PE,60.8,82.7,-1,-21.899998,LOWER_BREACH,16544.35
