DATE,INDEX,EXPIRYDATE,DAY,RANGE_USED,REF_PRICE,UPPER_RANGE,LOWER_RANGE,ENTRY_TIME,EXIT_TIME,INDEX_ENTRY,INDEX_EXIT,STRIKE,TYPE,ENTRY_PRICE,EXIT_PRICE,QTY,PNL,EXIT_REASON,INDEX_PRICE
2021-08-09,NIFTY,2021-08-12,Monday,77.4,16217.4,,16140.0,13:30,15:20,16217.4,,16200,PE,68.45,46.0,-1,22.449997,EOD,
2021-08-10,NIFTY,2021-08-12,Tuesday,128.0,16295.7,16423.7,,09:20,15:20,16295.7,,16300,CE,54.9,40.65,-1,14.25,EOD,
2021-08-10,NIFTY,2021-08-12,Tuesday,128.0,16295.7,,16167.7,09:20,15:20,16295.7,,16300,PE,77.45,76.55,-1,0.8999939,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,83.8,16324.0,16407.8,,09:20,15:20,16324.0,,16300,CE,59.6,32.65,-1,26.949997,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,83.8,,,16240.2,09:20,09:55,16324.0,16230.75,16300,PE,50.1,95.9,-1,-45.800003,LOWER_BREACH,16324.0
2021-08-11,NIFTY,2021-08-12,Wednesday,83.8,16230.75,16314.55,,09:55,15:20,16230.75,,16250,CE,53.15,59.4,-1,-6.25,EOD,
2021-08-11,NIFTY,2021-08-12,Wednesday,83.8,16230.75,,16146.95,09:55,15:20,16230.75,,16250,PE,65.8,27.65,-1,38.15,EOD,
2021-08-12,NIFTY,2021-08-12,Thursday,79.9,16325.35,16405.25,,09:20,15:20,16325.35,,16350,CE,17.15,15.85,-1,1.2999992,EOD,
2021-08-12,NIFTY,2021-08-12,Thursday,79.9,16325.35,,16245.45,09:20,15:20,16325.35,,16350,PE,53.1,0.15,-1,52.949997,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,85.3,,16511.45,,09:20,14:13,16426.15,16517.15,16450,CE,62.65,108.5,-1,-45.85,UPPER_BREACH,16426.15
2021-08-13,NIFTY,2021-08-18,Friday,85.3,16426.15,,16340.850000000002,09:20,15:20,16426.15,,16450,PE,105.45,59.0,-1,46.449997,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,85.3,16517.15,16602.45,,14:13,15:20,16517.15,,16500,CE,79.0,90.0,-1,-11.0,EOD,
2021-08-13,NIFTY,2021-08-18,Friday,85.3,16517.15,,16431.850000000002,14:13,15:20,16517.15,,16500,PE,86.4,76.45,-1,9.950005,EOD,
2021-08-16,NIFTY,2021-08-18,Monday,77.4,16545.4,16622.800000000003,,09:20,15:20,16545.4,,16550,CE,66.35,66.3,-1,0.049995422,EOD,
2021-08-16,NIFTY,2021-08-18,Monday,77.4,16545.4,,16468.0,09:20,15:20,16545.4,,16550,PE,94.0,63.95,-1,30.05,EOD,
2021-08-17,NIFTY,2021-08-18,Tuesday,128.0,16538.0,16666.0,,09:20,15:20,16538.0,,16550,CE,50.15,85.8,-1,-35.65,EOD,
2021-08-17,NIFTY,2021-08-18,Tuesday,128.0,16538.0,,16410.0,09:20,15:20,16538.0,,16550,PE,71.0,21.5,-1,49.5,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,83.8,16677.3,16761.1,,09:20,15:20,16677.3,,16700,CE,18.85,0.05,-1,18.800001,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,83.8,,,16593.5,09:20,12:59,16677.3,16590.5,16700,PE,49.15,107.2,-1,-58.049995,LOWER_BREACH,16677.3
2021-08-18,NIFTY,2021-08-18,Wednesday,83.8,16590.5,16674.3,,12:59,15:20,16590.5,,16600,CE,23.7,0.1,-1,23.6,EOD,
2021-08-18,NIFTY,2021-08-18,Wednesday,83.8,16590.5,,16506.7,12:59,15:20,16590.5,,16600,PE,27.9,29.85,-1,-1.9500008,EOD,
2021-08-20,NIFTY,2021-08-26,Friday,85.3,16460.2,16545.5,,09:20,15:20,16460.2,,16450,CE,106.2,89.5,-1,16.699997,EOD,
2021-08-20,NIFTY,2021-08-26,Friday,85.3,16460.2,,16374.900000000001,09:20,15:20,16460.2,,16450,PE,111.65,108.0,-1,3.6500015,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,77.4,16560.4,16637.800000000003,,09:20,15:20,16560.4,,16550,CE,83.65,50.75,-1,32.9,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,77.4,,,16483.0,09:20,10:30,16560.4,16479.1,16550,PE,82.6,130.0,-1,-47.4,LOWER_BREACH,16560.4
2021-08-23,NIFTY,2021-08-26,Monday,77.4,16479.1,16556.5,,10:30,15:20,16479.1,,16500,CE,77.0,73.85,-1,3.1500015,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,77.4,,,16401.699999999997,10:30,10:51,16479.1,16400.45,16500,PE,100.95,153.45,-1,-52.5,LOWER_BREACH,16479.1
2021-08-23,NIFTY,2021-08-26,Monday,77.4,,16477.850000000002,,10:51,11:07,16400.45,16480.65,16400,CE,98.05,127.3,-1,-29.25,UPPER_BREACH,16400.45
2021-08-23,NIFTY,2021-08-26,Monday,77.4,16400.45,,16323.050000000001,10:51,15:20,16400.45,,16400,PE,96.75,46.2,-1,50.55,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,77.4,16480.65,16558.050000000003,,11:07,15:20,16480.65,,16500,CE,72.8,73.85,-1,-1.0499954,EOD,
2021-08-23,NIFTY,2021-08-26,Monday,77.4,16480.65,,16403.25,11:07,15:20,16480.65,,16500,PE,106.95,83.2,-1,23.75,EOD,
2021-08-24,NIFTY,2021-08-26,Tuesday,128.0,16531.1,16659.1,,09:20,15:20,16531.1,,16550,CE,61.1,106.05,-1,-44.950005,EOD,
2021-08-24,NIFTY,2021-08-26,Tuesday,128.0,16531.1,,16403.1,09:20,15:20,16531.1,,16550,PE,83.4,31.3,-1,52.100002,EOD,
2021-08-25,NIFTY,2021-08-26,Wednesday,83.8,16667.7,16751.5,,09:20,15:20,16667.7,,16650,CE,53.3,33.1,-1,20.2,EOD,
2021-08-25,NIFTY,2021-08-26,Wednesday,83.8,16667.7,,16583.9,09:20,15:20,16667.7,,16650,PE,48.45,49.15,-1,-0.70000076,EOD,
2021-08-26,NIFTY,2021-08-26,Thursday,79.9,16620.25,16700.15,,09:20,15:20,16620.25,,16600,CE,41.8,40.2,-1,1.5999985,EOD,
2021-08-26,NIFTY,2021-08-26,Thursday,79.9,16620.25,,16540.35,09:20,15:20,16620.25,,16600,PE,32.95,0.05,-1,32.9,EOD,
2021-08-27,NIFTY,2021-09-02,Friday,85.3,16633.8,16719.1,,09:20,15:20,16633.8,,16650,CE,85.1,126.25,-1,-41.15,EOD,
2021-08-27,NIFTY,2021-09-02,Friday,85.3,16633.8,,16548.5,09:20,15:20,16633.8,,16650,PE,106.25,74.25,-1,32.0,EOD,
2021-08-30,NIFTY,2021-09-02,Monday,77.4,,16888.100000000002,,09:20,13:31,16810.7,16889.95,16800,CE,77.65,125.7,-1,-48.049995,UPPER_BREACH,16810.7
2021-08-30,NIFTY,2021-09-02,Monday,77.4,16810.7,,16733.3,09:20,15:20,16810.7,,16800,PE,87.85,35.5,-1,52.35,EOD,
2021-08-30,NIFTY,2021-09-02,Monday,77.4,16889.95,16967.350000000002,,13:31,15:20,16889.95,,16900,CE,65.05,100.4,-1,-35.35,EOD,
2021-08-30,NIFTY,2021-09-02,Monday,77.4,16889.95,,16812.55,13:31,15:20,16889.95,,16900,PE,83.65,63.95,-1,19.7,EOD,
2021-08-31,NIFTY,2021-09-02,Tuesday,128.0,,17087.65,,09:20,15:01,16959.65,17105.85,16950,CE,72.15,158.7,-1,-86.549995,UPPER_BREACH,16959.65
2021-08-31,NIFTY,2021-09-02,Tuesday,128.0,16959.65,,16831.65,09:20,15:20,16959.65,,16950,PE,76.8,27.95,-1,48.850002,EOD,
2021-08-31,NIFTY,2021-09-02,Tuesday,128.0,17105.85,17233.85,,15:01,15:20,17105.85,,17100,CE,56.3,87.7,-1,-31.399998,EOD,
2021-08-31,NIFTY,2021-09-02,Tuesday,128.0,17105.85,,16977.85,15:01,15:20,17105.85,,17100,PE,76.3,63.5,-1,12.800003,EOD,
2021-09-01,NIFTY,2021-09-02,Wednesday,83.8,17157.7,17241.5,,09:20,15:20,17157.7,,17150,CE,63.7,16.25,-1,47.45,EOD,
2021-09-01,NIFTY,2021-09-02,Wednesday,83.8,,,17073.9,09:20,15:14,17157.7,17071.95,17150,PE,74.55,87.5,-1,-12.949997,LOWER_BREACH,17157.7
2021-09-01,NIFTY,2021-09-02,Wednesday,83.8,17071.95,17155.75,,15:14,15:20,17071.95,,17050,CE,59.6,56.5,-1,3.0999985,EOD,
2021-09-01,NIFTY,2021-09-02,Wednesday,83.8,17071.95,,16988.15,15:14,15:20,17071.95,,17050,PE,31.2,36.5,-1,-5.299999,EOD,
2021-09-02,NIFTY,2021-09-02,Thursday,79.9,,17186.350000000002,,09:20,12:57,17106.45,17189.85,17100,CE,34.6,84.55,-1,-49.950005,UPPER_BREACH,17106.45
2021-09-02,NIFTY,2021-09-02,Thursday,79.9,17106.45,,17026.55,09:20,15:20,17106.45,,17100,PE,41.25,0.15,-1,41.1,EOD,
2021-09-02,NIFTY,2021-09-02,Thursday,79.9,17189.85,17269.75,,12:57,15:20,17189.85,,17200,CE,14.1,36.15,-1,-22.050001,EOD,
2021-09-02,NIFTY,2021-09-02,Thursday,79.9,17189.85,,17109.949999999997,12:57,15:20,17189.85,,17200,PE,34.65,0.1,-1,34.550003,EOD,
2021-09-03,NIFTY,2021-09-09,Friday,85.3,17308.15,17393.45,,09:20,15:20,17308.15,,17300,CE,113.05,114.0,-1,-0.94999695,EOD,
2021-09-03,NIFTY,2021-09-09,Friday,85.3,,,17222.850000000002,09:20,11:36,17308.15,17220.75,17300,PE,115.7,150.45,-1,-34.75,LOWER_BREACH,17308.15
2021-09-03,NIFTY,2021-09-09,Friday,85.3,,17306.05,,11:36,13:40,17220.75,17306.85,17200,CE,122.25,165.6,-1,-43.350006,UPPER_BREACH,17220.75
2021-09-03,NIFTY,2021-09-09,Friday,85.3,17220.75,,17135.45,11:36,15:20,17220.75,,17200,PE,98.05,54.5,-1,43.550003,EOD,
2021-09-03,NIFTY,2021-09-09,Friday,85.3,17306.85,17392.149999999998,,13:40,15:20,17306.85,,17300,CE,104.85,114.0,-1,-9.150002,EOD,
2021-09-03,NIFTY,2021-09-09,Friday,85.3,17306.85,,17221.55,13:40,15:20,17306.85,,17300,PE,104.65,89.0,-1,15.650002,EOD,
2021-09-06,NIFTY,2021-09-09,Monday,77.4,17415.3,17492.7,,09:20,15:20,17415.3,,17400,CE,99.6,82.7,-1,16.900002,EOD,
2021-09-06,NIFTY,2021-09-09,Monday,77.4,17415.3,,17337.899999999998,09:20,15:20,17415.3,,17400,PE,96.7,97.6,-1,-0.9000015,EOD,
2021-09-07,NIFTY,2021-09-09,Tuesday,128.0,17375.0,17503.0,,09:20,15:20,17375.0,,17400,CE,71.3,48.4,-1,22.900002,EOD,
2021-09-07,NIFTY,2021-09-09,Tuesday,128.0,17375.0,,17247.0,09:20,15:20,17375.0,,17400,PE,101.05,90.95,-1,10.100006,EOD,
2021-09-08,NIFTY,2021-09-09,Wednesday,83.8,17380.55,17464.35,,09:20,15:20,17380.55,,17400,CE,54.3,27.0,-1,27.3,EOD,
2021-09-08,NIFTY,2021-09-09,Wednesday,83.8,,,17296.75,09:20,12:40,17380.55,17288.9,17400,PE,78.6,121.35,-1,-42.75,LOWER_BREACH,17380.55
2021-09-08,NIFTY,2021-09-09,Wednesday,83.8,17288.9,17372.7,,12:40,15:20,17288.9,,17300,CE,58.9,83.3,-1,-24.400002,EOD,
2021-09-08,NIFTY,2021-09-09,Wednesday,83.8,17288.9,,17205.100000000002,12:40,15:20,17288.9,,17300,PE,58.0,27.0,-1,31.0,EOD,
2021-09-09,NIFTY,2021-09-09,Thursday,79.9,17345.95,17425.850000000002,,09:20,15:20,17345.95,,17350,CE,32.95,19.5,-1,13.450001,EOD,
2021-09-09,NIFTY,2021-09-09,Thursday,79.9,17345.95,,17266.05,09:20,15:20,17345.95,,17350,PE,40.3,0.15,-1,40.149998,EOD,
2021-09-13,NIFTY,2021-09-16,Monday,77.4,17338.9,17416.300000000003,,09:20,15:20,17338.9,,17350,CE,88.2,80.95,-1,7.25,EOD,
2021-09-13,NIFTY,2021-09-16,Monday,77.4,17338.9,,17261.5,09:20,15:20,17338.9,,17350,PE,102.25,76.9,-1,25.349998,EOD,
2021-09-14,NIFTY,2021-09-16,Tuesday,128.0,17412.6,17540.6,,09:20,15:20,17412.6,,17400,CE,71.35,52.15,-1,19.199997,EOD,
2021-09-14,NIFTY,2021-09-16,Tuesday,128.0,17412.6,,17284.6,09:20,15:20,17412.6,,17400,PE,66.65,66.2,-1,0.45000458,EOD,
2021-09-15,NIFTY,2021-09-16,Wednesday,83.8,,17491.85,,09:20,13:09,17408.05,17495.5,17400,CE,54.7,110.45,-1,-55.749996,UPPER_BREACH,17408.05
2021-09-15,NIFTY,2021-09-16,Wednesday,83.8,17408.05,,17324.25,09:20,15:20,17408.05,,17400,PE,53.45,9.75,-1,43.7,EOD,
2021-09-15,NIFTY,2021-09-16,Wednesday,83.8,17495.5,17579.3,,13:09,15:20,17495.5,,17500,CE,42.25,60.9,-1,-18.650002,EOD,
2021-09-15,NIFTY,2021-09-16,Wednesday,83.8,17495.5,,17411.7,13:09,15:20,17495.5,,17500,PE,52.4,24.8,-1,27.600002,EOD,
2021-09-16,NIFTY,2021-09-16,Thursday,79.9,17568.3,17648.2,,09:20,15:20,17568.3,,17550,CE,36.8,77.45,-1,-40.649998,EOD,
2021-09-16,NIFTY,2021-09-16,Thursday,79.9,17568.3,,17488.399999999998,09:20,15:20,17568.3,,17550,PE,26.05,0.15,-1,25.9,EOD,
2021-09-17,NIFTY,2021-09-23,Friday,85.3,17724.15,17809.45,,09:20,15:20,17724.15,,17700,CE,116.95,60.05,-1,56.899998,EOD,
2021-09-17,NIFTY,2021-09-23,Friday,85.3,,,17638.850000000002,09:20,12:06,17724.15,17637.3,17700,PE,103.65,135.85,-1,-32.200005,LOWER_BREACH,17724.15
2021-09-17,NIFTY,2021-09-23,Friday,85.3,17637.3,17722.6,,12:06,15:20,17637.3,,17650,CE,113.1,79.2,-1,33.9,EOD,
2021-09-17,NIFTY,2021-09-23,Friday,85.3,,,17552.0,12:06,14:33,17637.3,17548.75,17650,PE,110.6,159.5,-1,-48.9,LOWER_BREACH,17637.3
2021-09-17,NIFTY,2021-09-23,Friday,85.3,17548.75,17634.05,,14:33,15:20,17548.75,,17550,CE,113.65,129.2,-1,-15.549995,EOD,
2021-09-17,NIFTY,2021-09-23,Friday,85.3,17548.75,,17463.45,14:33,15:20,17548.75,,17550,PE,103.95,77.35,-1,26.599998,EOD,
2021-09-20,NIFTY,2021-09-23,Monday,77.4,,17542.15,,09:20,10:05,17464.75,17551.8,17450,CE,110.7,156.7,-1,-46.0,UPPER_BREACH,17464.75
2021-09-20,NIFTY,2021-09-23,Monday,77.4,17464.75,,17387.35,09:20,15:20,17464.75,,17450,PE,93.0,155.3,-1,-62.300003,EOD,
2021-09-20,NIFTY,2021-09-23,Monday,77.4,17551.8,17629.2,,10:05,15:20,17551.8,,17550,CE,94.85,52.8,-1,42.05,EOD,
2021-09-20,NIFTY,2021-09-23,Monday,77.4,,,17474.399999999998,10:05,14:11,17551.8,17470.25,17550,PE,99.0,155.85,-1,-56.850006,LOWER_BREACH,17551.8
2021-09-20,NIFTY,2021-09-23,Monday,77.4,17470.25,17547.65,,14:11,15:20,17470.25,,17450,CE,110.65,88.75,-1,21.900002,EOD,
2021-09-20,NIFTY,2021-09-23,Monday,77.4,,,17392.85,14:11,15:10,17470.25,17389.25,17450,PE,100.15,150.5,-1,-50.35,LOWER_BREACH,17470.25
2021-09-20,NIFTY,2021-09-23,Monday,77.4,17389.25,17466.65,,15:10,15:20,17389.25,,17400,CE,111.1,112.25,-1,-1.1500015,EOD,
2021-09-20,NIFTY,2021-09-23,Monday,77.4,17389.25,,17311.85,15:10,15:20,17389.25,,17400,PE,123.8,128.5,-1,-4.699997,EOD,
2021-09-21,NIFTY,2021-09-23,Tuesday,128.0,,17565.85,,09:20,15:19,17437.85,17568.25,17450,CE,101.85,153.55,-1,-51.700005,UPPER_BREACH,17437.85
2021-09-21,NIFTY,2021-09-23,Tuesday,128.0,17437.85,,17309.85,09:20,15:20,17437.85,,17450,PE,111.0,34.5,-1,76.5,EOD,
2021-09-21,NIFTY,2021-09-23,Tuesday,128.0,17568.25,17696.25,,15:19,15:20,17568.25,,17550,CE,86.1,85.55,-1,0.5499954,EOD,
2021-09-21,NIFTY,2021-09-23,Tuesday,128.0,17568.25,,17440.25,15:19,15:20,17568.25,,17550,PE,66.95,66.35,-1,0.5999985,EOD,
2021-09-22,NIFTY,2021-09-23,Wednesday,83.8,17591.8,17675.6,,09:20,15:20,17591.8,,17600,CE,63.5,48.55,-1,14.950001,EOD,
2021-09-22,NIFTY,2021-09-23,Wednesday,83.8,17591.8,,17508.0,09:20,15:20,17591.8,,17600,PE,79.4,77.4,-1,2.0,EOD,
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,,17737.300000000003,,09:20,11:21,17657.4,17738.75,17650,CE,42.65,88.25,-1,-45.6,UPPER_BREACH,17657.4
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,17657.4,,17577.5,09:20,15:20,17657.4,,17650,PE,36.65,0.05,-1,36.600002,EOD,
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,,17818.65,,11:21,14:38,17738.75,17821.95,17750,CE,20.45,71.6,-1,-51.149998,UPPER_BREACH,17738.75
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,17738.75,,17658.85,11:21,15:20,17738.75,,17750,PE,40.7,0.1,-1,40.600002,EOD,
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,17821.95,17901.850000000002,,14:38,15:20,17821.95,,17800,CE,26.6,23.45,-1,3.1499996,EOD,
2021-09-23,NIFTY,2021-09-23,Thursday,79.9,17821.95,,17742.05,14:38,15:20,17821.95,,17800,PE,6.4,0.15,-1,6.25,EOD,
2021-09-24,NIFTY,2021-09-30,Friday,85.3,17934.75,18020.05,,09:20,15:20,17934.75,,17950,CE,123.7,81.2,-1,42.5,EOD,
2021-09-24,NIFTY,2021-09-30,Friday,85.3,,,17849.45,09:20,13:18,17934.75,17848.1,17950,PE,147.6,181.25,-1,-33.649994,LOWER_BREACH,17934.75
2021-09-24,NIFTY,2021-09-30,Friday,85.3,17848.1,17933.399999999998,,13:18,15:20,17848.1,,17850,CE,126.45,125.45,-1,1.0,EOD,
2021-09-24,NIFTY,2021-09-30,Friday,85.3,17848.1,,17762.8,13:18,15:20,17848.1,,17850,PE,125.1,114.65,-1,10.449997,EOD,
2021-09-27,NIFTY,2021-09-30,Monday,77.4,17911.7,17989.100000000002,,09:20,15:20,17911.7,,17900,CE,124.8,77.15,-1,47.65,EOD,
2021-09-27,NIFTY,2021-09-30,Monday,77.4,,,17834.3,09:20,10:46,17911.7,17825.0,17900,PE,101.4,148.55,-1,-47.15,LOWER_BREACH,17911.7
2021-09-27,NIFTY,2021-09-30,Monday,77.4,17825.0,17902.4,,10:46,15:20,17825.0,,17800,CE,137.65,128.55,-1,9.099991,EOD,
2021-09-27,NIFTY,2021-09-30,Monday,77.4,17825.0,,17747.6,10:46,15:20,17825.0,,17800,PE,99.7,77.25,-1,22.449997,EOD,
2021-09-28,NIFTY,2021-09-30,Tuesday,128.0,17841.95,17969.95,,09:20,15:20,17841.95,,17850,CE,100.8,50.9,-1,49.9,EOD,
2021-09-28,NIFTY,2021-09-30,Tuesday,128.0,,,17713.95,09:20,12:20,17841.95,17707.7,17850,PE,96.35,182.05,-1,-85.700005,LOWER_BREACH,17841.95
2021-09-28,NIFTY,2021-09-30,Tuesday,128.0,17707.7,17835.7,,12:20,15:20,17707.7,,17700,CE,109.5,115.05,-1,-5.550003,EOD,
2021-09-28,NIFTY,2021-09-30,Tuesday,128.0,17707.7,,17579.7,12:20,15:20,17707.7,,17700,PE,94.0,62.4,-1,31.599998,EOD,
2021-09-29,NIFTY,2021-09-30,Wednesday,83.8,,17725.399999999998,,09:20,14:14,17641.6,17728.8,17650,CE,86.3,123.45,-1,-37.149994,UPPER_BREACH,17641.6
2021-09-29,NIFTY,2021-09-30,Wednesday,83.8,17641.6,,17557.8,09:20,15:20,17641.6,,17650,PE,91.25,46.0,-1,45.25,EOD,
2021-09-29,NIFTY,2021-09-30,Wednesday,83.8,17728.8,17812.6,,14:14,15:20,17728.8,,17750,CE,64.15,40.15,-1,24.0,EOD,
2021-09-29,NIFTY,2021-09-30,Wednesday,83.8,17728.8,,17645.0,14:14,15:20,17728.8,,17750,PE,73.4,98.95,-1,-25.549995,EOD,
2021-09-30,NIFTY,2021-09-30,Thursday,79.9,17689.85,17769.75,,09:20,15:20,17689.85,,17700,CE,45.4,0.1,-1,45.300003,EOD,
2021-09-30,NIFTY,2021-09-30,Thursday,79.9,,,17609.949999999997,09:20,14:27,17689.85,17609.1,17700,PE,61.9,102.0,-1,-40.1,LOWER_BREACH,17689.85
2021-09-30,NIFTY,2021-09-30,Thursday,79.9,17609.1,17689.0,,14:27,15:20,17609.1,,17600,CE,30.55,20.2,-1,10.349998,EOD,
2021-09-30,NIFTY,2021-09-30,Thursday,79.9,17609.1,,17529.199999999997,14:27,15:20,17609.1,,17600,PE,29.65,2.75,-1,26.9,EOD,
2021-10-01,NIFTY,2021-10-07,Friday,85.3,17485.55,17570.85,,09:20,15:20,17485.55,,17500,CE,150.4,138.15,-1,12.25,EOD,
2021-10-01,NIFTY,2021-10-07,Friday,85.3,17485.55,,17400.25,09:20,15:20,17485.55,,17500,PE,175.95,121.95,-1,54.0,EOD,
2021-10-04,NIFTY,2021-10-07,Monday,77.4,,17707.350000000002,,09:20,10:01,17629.95,17708.5,17650,CE,94.7,145.5,-1,-50.800003,UPPER_BREACH,17629.95
2021-10-04,NIFTY,2021-10-07,Monday,77.4,17629.95,,17552.55,09:20,15:20,17629.95,,17650,PE,128.8,71.2,-1,57.600006,EOD,
2021-10-04,NIFTY,2021-10-07,Monday,77.4,17708.5,17785.9,,10:01,15:20,17708.5,,17700,CE,117.55,100.85,-1,16.700005,EOD,
2021-10-04,NIFTY,2021-10-07,Monday,77.4,17708.5,,17631.1,10:01,15:20,17708.5,,17700,PE,113.2,91.65,-1,21.549995,EOD,
2021-10-05,NIFTY,2021-10-07,Tuesday,128.0,,17808.7,,09:20,14:36,17680.7,17810.65,17700,CE,85.5,152.75,-1,-67.25,UPPER_BREACH,17680.7
2021-10-05,NIFTY,2021-10-07,Tuesday,128.0,17680.7,,17552.7,09:20,15:20,17680.7,,17700,PE,105.85,32.0,-1,73.85,EOD,
2021-10-05,NIFTY,2021-10-07,Tuesday,128.0,17810.65,17938.65,,14:36,15:20,17810.65,,17800,CE,84.9,91.75,-1,-6.8499985,EOD,
2021-10-05,NIFTY,2021-10-07,Tuesday,128.0,17810.65,,17682.65,14:36,15:20,17810.65,,17800,PE,71.2,58.85,-1,12.349998,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17870.8,17954.6,,09:20,15:20,17870.8,,17850,CE,69.3,7.9,-1,61.4,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,,,17787.0,09:20,10:21,17870.8,17784.75,17850,PE,66.9,109.0,-1,-42.1,LOWER_BREACH,17870.8
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,,17868.55,,10:21,12:22,17784.75,17872.15,17800,CE,63.4,101.2,-1,-37.799995,UPPER_BREACH,17784.75
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17784.75,,17700.95,10:21,15:20,17784.75,,17800,PE,80.35,175.75,-1,-95.4,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17872.15,17955.95,,12:22,15:20,17872.15,,17850,CE,69.05,7.9,-1,61.15,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,,,17788.350000000002,12:22,13:10,17872.15,17786.4,17850,PE,52.05,104.3,-1,-52.250004,LOWER_BREACH,17872.15
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17786.4,17870.2,,13:10,15:20,17786.4,,17800,CE,56.7,12.15,-1,44.550003,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,,,17702.600000000002,13:10,14:23,17786.4,17700.7,17800,PE,74.95,133.9,-1,-58.949997,LOWER_BREACH,17786.4
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17700.7,17784.5,,14:23,15:20,17700.7,,17700,CE,61.5,32.25,-1,29.25,EOD,
2021-10-06,NIFTY,2021-10-07,Wednesday,83.8,17700.7,,17616.9,14:23,15:20,17700.7,,17700,PE,69.65,96.9,-1,-27.25,EOD,
2021-10-07,NIFTY,2021-10-07,Thursday,79.9,17790.25,17870.15,,09:20,15:20,17790.25,,17800,CE,34.7,0.25,-1,34.45,EOD,
2021-10-07,NIFTY,2021-10-07,Thursday,79.9,17790.25,,17710.35,09:20,15:20,17790.25,,17800,PE,48.7,7.85,-1,40.850002,EOD,
2021-10-08,NIFTY,2021-10-14,Friday,85.3,17866.75,17952.05,,09:20,15:20,17866.75,,17850,CE,130.8,135.65,-1,-4.849991,EOD,
2021-10-08,NIFTY,2021-10-14,Friday,85.3,17866.75,,17781.45,09:20,15:20,17866.75,,17850,PE,124.8,89.75,-1,35.050003,EOD,
2021-10-11,NIFTY,2021-10-14,Monday,77.4,,17977.9,,09:20,10:15,17900.5,17978.85,17900,CE,103.2,143.45,-1,-40.25,UPPER_BREACH,17900.5
2021-10-11,NIFTY,2021-10-14,Monday,77.4,17900.5,,17823.1,09:20,15:20,17900.5,,17900,PE,102.05,66.9,-1,35.15,EOD,
2021-10-11,NIFTY,2021-10-14,Monday,77.4,17978.85,18056.25,,10:15,15:20,17978.85,,18000,CE,86.7,76.3,-1,10.399994,EOD,
2021-10-11,NIFTY,2021-10-14,Monday,77.4,17978.85,,17901.449999999997,10:15,15:20,17978.85,,18000,PE,113.7,109.8,-1,3.899994,EOD,
2021-10-12,NIFTY,2021-10-14,Tuesday,128.0,17973.05,18101.05,,09:20,15:20,17973.05,,17950,CE,96.75,113.4,-1,-16.650002,EOD,
2021-10-12,NIFTY,2021-10-14,Tuesday,128.0,17973.05,,17845.05,09:20,15:20,17973.05,,17950,PE,92.15,55.3,-1,36.850002,EOD,
2021-10-13,NIFTY,2021-10-14,Wednesday,83.8,,18152.75,,09:20,12:21,18068.95,18154.65,18050,CE,74.75,130.0,-1,-55.25,UPPER_BREACH,18068.95
2021-10-13,NIFTY,2021-10-14,Wednesday,83.8,18068.95,,17985.15,09:20,15:20,18068.95,,18050,PE,66.8,21.65,-1,45.15,EOD,
2021-10-13,NIFTY,2021-10-14,Wednesday,83.8,18154.65,18238.45,,12:21,15:20,18154.65,,18150,CE,61.45,62.8,-1,-1.3499985,EOD,
2021-10-13,NIFTY,2021-10-14,Wednesday,83.8,18154.65,,18070.850000000002,12:21,15:20,18154.65,,18150,PE,63.55,50.9,-1,12.649998,EOD,
2021-10-14,NIFTY,2021-10-14,Thursday,79.9,18284.6,18364.5,,09:20,15:20,18284.6,,18300,CE,23.9,39.3,-1,-15.4,EOD,
2021-10-14,NIFTY,2021-10-14,Thursday,79.9,18284.6,,18204.699999999997,09:20,15:20,18284.6,,18300,PE,57.05,0.15,-1,56.899998,EOD,
2021-10-18,NIFTY,2021-10-21,Monday,77.4,,18529.5,,09:20,12:36,18452.1,18529.65,18450,CE,113.5,148.05,-1,-34.550003,UPPER_BREACH,18452.1
